tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0061856	movie	Son of Godzilla	Kaijûtô no kessen: Gojira no musuko	0	1967	\N	86	"Action,Adventure,Comedy"	5.3	4138
tt0061868	movie	King Kong Escapes	Kingu Kongu no gyakushû	0	1967	\N	104	"Adventure,Family,Sci-Fi"	5.6	2304
tt0061876	movie	The Commissar	Komissar	0	1967	\N	110	"Drama,War"	7.5	1392
tt0061882	movie	Branded to Kill	Koroshi no rakuin	0	1967	\N	91	"Action,Crime,Drama"	7.4	8117
tt0061912	movie	"Love Affair, or The Case of the Missing Switchboard Operator"	Ljubavni slucaj ili tragedija sluzbenice P.T.T.	0	1967	\N	79	"Comedy,Drama,Romance"	7.4	1538
tt0061931	movie	Mad Monster Party	Mad Monster Party?	0	1967	\N	94	"Animation,Comedy,Family"	6.7	2932
tt0061955	movie	The Bride Wore Black	La mariée était en noir	0	1968	\N	107	"Crime,Drama,Mystery"	7.3	8648
tt0061994	movie	Death Laid an Egg	La morte ha fatto l'uovo	0	1968	\N	86	Thriller	6	1245
tt0061996	movie	Mouchette	Mouchette	0	1967	\N	81	Drama	7.8	10508
tt0062006	movie	The Mummy's Shroud	The Mummy's Shroud	0	1967	\N	90	Horror	5.6	1774
tt0062037	movie	Island of the Burning Damned	Night of the Big Heat	0	1967	\N	94	"Horror,Mystery,Sci-Fi"	5.7	1663
tt0062038	movie	The Night of the Generals	The Night of the Generals	0	1967	\N	148	"Crime,Drama,Mystery"	7.3	7285
tt0062060	movie	"Oh, Beautiful Istanbul"	Ah Güzel Istanbul	0	1966	\N	97	"Comedy,Drama"	8.1	1856
tt0062069	movie	Violated Angels	Okasareta hakui	0	1967	\N	56	"Drama,Horror,Thriller"	7.2	1428
tt0062078	movie	Operation Kid Brother	OK Connery	0	1967	\N	104	"Action,Comedy,Thriller"	3.5	1214
tt0062080	movie	The Treasure of San Gennaro	Operazione San Gennaro	0	1966	\N	104	"Comedy,Crime"	7.1	1186
tt0062082	movie	"Django Kill... If You Live, Shoot!"	Se sei vivo spara	0	1967	\N	100	"Horror,Western"	6.4	2369
tt0062083	movie	Oscar	Oscar	0	1967	\N	85	Comedy	7.5	6092
tt0062089	movie	Our Mother's House	Our Mother's House	0	1967	\N	104	"Drama,Thriller"	7.3	1780
tt0062092	movie	Pasha	Le pacha	0	1968	\N	90	"Crime,Drama"	6.7	1186
tt0062113	movie	Peppermint Frappé	Peppermint Frappé	0	1967	\N	94	"Drama,Thriller"	7.1	1268
tt0062120	movie	The Little Bather	Le petit baigneur	0	1968	\N	96	Comedy	6.7	3751
tt0062133	movie	The Plank	The Plank	0	1967	\N	45	Comedy	6.8	1210
tt0062136	movie	Playtime	Playtime	0	1967	\N	155	Comedy	7.9	19535
tt0062138	movie	Point Blank	Point Blank	0	1967	\N	92	"Crime,Drama,Thriller"	7.3	18544
tt0062141	movie	Poor Cow	Poor Cow	0	1967	\N	101	Drama	6.8	1516
tt0062144	movie	Portrait of Jason	Portrait of Jason	0	1967	\N	105	"Biography,Documentary"	7.2	1029
tt0062150	movie	Prehistoric Women	Slave Girls	0	1967	\N	95	"Adventure,Fantasy"	4.6	1017
tt0062151	movie	"Django, Prepare a Coffin"	Preparati la bara!	0	1968	\N	92	"Action,Western"	6.5	2375
tt0062153	movie	The President's Analyst	The President's Analyst	0	1967	\N	103	"Comedy,Sci-Fi,Thriller"	6.9	3087
tt0062155	movie	Privilege	Privilege	0	1967	\N	103	"Comedy,Drama,Music"	6.9	1065
tt0062164	movie	The Boys of Paul Street	A Pál utcai fiúk	0	1968	\N	110	Drama	7.9	2554
tt0062168	movie	Quatermass and the Pit	Quatermass and the Pit	0	1967	\N	97	"Horror,Mystery,Sci-Fi"	7	9417
tt0062185	movie	Reflections in a Golden Eye	Reflections in a Golden Eye	0	1967	\N	108	"Drama,Romance,Thriller"	6.8	6496
tt0062190	movie	The Reluctant Astronaut	The Reluctant Astronaut	0	1967	\N	101	"Comedy,Family,Sci-Fi"	6.4	2130
tt0062207	movie	Robbery	Robbery	0	1967	\N	110	"Crime,Drama,Mystery"	6.8	1155
tt0062218	movie	Rough Night in Jericho	Rough Night in Jericho	0	1967	\N	104	"Romance,Western"	6.4	1128
tt0062228	movie	Our Folks	Sami swoi	0	1967	\N	81	Comedy	7.9	3276
tt0062229	movie	Le Samouraï	Le samouraï	0	1967	\N	105	"Crime,Drama,Mystery"	8.1	45911
tt0062235	movie	The Torture Chamber of Dr. Sadism	Die Schlangengrube und das Pendel	0	1967	\N	80	"Horror,Mystery"	5.9	1362
tt0062262	movie	The Shooting	The Shooting	0	1966	\N	82	Western	6.6	4592
tt0062266	movie	The Shuttered Room	The Shuttered Room	0	1967	\N	99	Horror	5.9	1605
tt0062271	movie	"The Birds, the Bees and the Italians"	Signore & signori	0	1966	\N	118	Comedy	7.7	1357
tt0062277	movie	I Even Met Happy Gypsies	Skupljaci perja	0	1967	\N	94	Drama	7.9	2075
tt0062292	movie	The Sorcerers	The Sorcerers	0	1967	\N	86	"Horror,Sci-Fi"	6.3	1750
tt0062301	movie	The St. Valentine's Day Massacre	The St. Valentine's Day Massacre	0	1967	\N	100	"Crime,Drama,History"	6.7	3722
tt0062310	movie	The Stranger	Lo straniero	0	1967	\N	104	Drama	7.2	2312
tt0062322	movie	Dry Summer	Susuz Yaz	0	1963	\N	90	Drama	8	4077
tt0062323	movie	Wedding in Malinovka	Svadba v Malinovke	0	1967	\N	95	"Comedy,Musical,War"	7.5	1238
tt0062352	movie	Entranced Earth	Terra em Transe	0	1967	\N	111	Drama	7.5	2777
tt0062360	movie	They Came from Beyond Space	They Came from Beyond Space	0	1967	\N	85	"Adventure,Sci-Fi"	4.6	1466
tt0062362	movie	Thoroughly Modern Millie	Thoroughly Modern Millie	0	1967	\N	138	"Comedy,Musical,Romance"	6.9	5996
tt0062374	movie	Titicut Follies	Titicut Follies	0	1967	\N	84	Documentary	7.7	4158
tt0062376	movie	"To Sir, with Love"	"To Sir, with Love"	0	1967	\N	105	Drama	7.7	15805
tt0062377	movie	Tobruk	Tobruk	0	1967	\N	107	"Drama,War"	6.4	2878
tt0062380	movie	Tony Rome	Tony Rome	0	1967	\N	110	"Crime,Drama,Mystery"	6.6	2363
tt0062384	movie	Torture Garden	Torture Garden	0	1967	\N	93	"Fantasy,Horror"	6.2	2491
tt0062395	movie	The Trip	The Trip	0	1967	\N	82	Drama	6.1	4472
tt0062407	movie	Two for the Road	Two for the Road	0	1967	\N	111	"Comedy,Drama,Romance"	7.5	12320
tt0062411	movie	The X from Outer Space	Uchû daikaijû Girara	0	1967	\N	89	"Horror,Sci-Fi"	5	1128
tt0062425	movie	Up the Down Staircase	Up the Down Staircase	0	1967	\N	124	Drama	7.4	1907
tt0062430	movie	Valley of the Dolls	Valley of the Dolls	0	1967	\N	123	"Drama,Music,Romance"	6.1	7545
tt0062445	movie	The 25th Hour	La vingt-cinquième heure	0	1967	\N	130	"Drama,War"	7.5	1717
tt0062446	movie	The Rape of the Vampire	Le viol du vampire	0	1968	\N	95	Horror	5.5	1031
tt0062453	movie	Viy	Viy	0	1967	\N	77	"Drama,Fantasy,Horror"	7.4	6046
tt0062455	movie	"War and Peace, Part III: The Year 1812"	Voyna i mir III: 1812 god	0	1967	\N	81	"Drama,History,War"	8.3	1195
tt0062456	movie	"War and Peace, Part IV: Pierre Bezukhov"	Voyna i mir IV: Pierre Bezukhov	0	1967	\N	100	Drama	8.2	1106
tt0062457	movie	The Thief of Paris	Le voleur	0	1967	\N	120	"Crime,Drama"	7	1653
tt0062467	movie	Wait Until Dark	Wait Until Dark	0	1967	\N	108	Thriller	7.8	27877
tt0062472	movie	The War Wagon	The War Wagon	0	1967	\N	101	Western	6.9	8849
tt0062477	movie	Waterhole #3	Waterhole #3	0	1967	\N	95	"Comedy,Western"	6.3	1299
tt0062479	movie	The Way West	The Way West	0	1967	\N	122	"Adventure,Drama,Western"	6.2	2504
tt0062480	movie	Weekend	Week End	0	1967	\N	105	"Adventure,Comedy,Drama"	7.2	13243
tt0062482	movie	Welcome to Hard Times	Welcome to Hard Times	0	1967	\N	103	"Drama,Western"	5.9	1429
tt0062502	movie	Woman Times Seven	Woman Times Seven	0	1967	\N	99	"Comedy,Drama"	6	1400
tt0062512	movie	You Only Live Twice	You Only Live Twice	0	1967	\N	117	"Action,Adventure,Thriller"	6.9	99711
tt0062518	movie	Zatoichi the Outlaw	Zatôichi rôyaburi	0	1967	\N	96	"Action,Adventure,Drama"	7.1	1061
tt0062622	movie	2001: A Space Odyssey	2001: A Space Odyssey	0	1968	\N	149	"Adventure,Sci-Fi"	8.3	607815
tt0062626	movie	5 Card Stud	5 Card Stud	0	1968	\N	103	"Mystery,Romance,Western"	6.5	3425
tt0062636	movie	Grand Slam	Ad ogni costo	0	1967	\N	121	"Crime,Drama"	6.9	1041
tt0062639	movie	"Farewell, Friend"	Adieu l'ami	0	1968	\N	115	"Action,Adventure,Crime"	6.9	2961
tt0062645	movie	Beyond the Law	Al di là della legge	0	1968	\N	90	Western	6.2	1137
tt0062657	movie	The Ambushers	The Ambushers	0	1967	\N	102	"Action,Comedy,Sci-Fi"	5.4	1676
tt0062671	movie	The Anniversary	The Anniversary	0	1968	\N	95	"Comedy,Drama,Thriller"	7	2250
tt0062673	movie	Anzio	Lo sbarco di Anzio	0	1968	\N	117	"Drama,History,War"	6	3012
tt0062687	movie	Asterix & Cleopatra	Astérix et Cléopâtre	0	1968	\N	72	"Adventure,Animation,Comedy"	7.2	12006
tt0062690	movie	Awakening of the Beast	O Ritual dos Sádicos	0	1970	\N	93	"Drama,Horror"	6.1	1065
tt0062695	movie	Stolen Kisses	Baisers volés	0	1968	\N	91	"Comedy,Drama,Romance"	7.6	12368
tt0062708	movie	Bandolero!	Bandolero!	0	1968	\N	106	"Action,Crime,Drama"	6.6	4583
tt0062711	movie	Barbarella	Barbarella	0	1968	\N	98	"Adventure,Comedy,Fantasy"	5.9	32644
tt0062713	movie	Guns for San Sebastian	La bataille de San Sebastian	0	1968	\N	111	"Action,Adventure,Drama"	6.6	1859
tt0062728	movie	Les Biches	Les biches	0	1968	\N	100	Drama	7.1	3025
tt0062737	movie	Blackbeard's Ghost	Blackbeard's Ghost	0	1968	\N	106	"Comedy,Family,Fantasy"	6.9	5340
tt0062741	movie	The Blood of Fu Manchu	The Blood of Fu Manchu	0	1968	\N	92	"Adventure,Crime"	4.6	1116
tt0062751	movie	Boom!	Boom!	0	1968	\N	113	"Drama,Thriller"	5.6	1372
tt0062755	movie	The Boston Strangler	The Boston Strangler	0	1968	\N	116	"Crime,Drama,Mystery"	7.1	8478
tt0062759	movie	The Diamond Arm	Brilliantovaya ruka	0	1969	\N	100	"Adventure,Comedy,Crime"	8.5	13474
tt0062765	movie	Bullitt	Bullitt	0	1968	\N	114	"Action,Crime,Thriller"	7.4	61478
tt0062767	movie	"Buona Sera, Mrs. Campbell"	"Buona Sera, Mrs. Campbell"	0	1968	\N	108	"Comedy,Romance"	6.8	1416
tt0062776	movie	Candy	Candy	0	1968	\N	124	"Adventure,Comedy,Fantasy"	5.3	2773
tt0062782	movie	Carry On... Up the Khyber	Carry On... Up the Khyber	0	1968	\N	88	"Adventure,Comedy"	6.8	4519
tt0062790	movie	The Charge of the Light Brigade	The Charge of the Light Brigade	0	1968	\N	139	"Drama,History,War"	6.7	3158
tt0062794	movie	Charly	Charly	0	1968	\N	103	"Drama,Romance,Sci-Fi"	7	6250
tt0062803	movie	Chitty Chitty Bang Bang	Chitty Chitty Bang Bang	0	1968	\N	144	"Adventure,Family,Fantasy"	6.9	41571
tt0062804	movie	The Chronicle of Anna Magdalena Bach	Chronik der Anna Magdalena Bach	0	1968	\N	94	"Biography,Drama,History"	7	1337
tt0062824	movie	Coogan's Bluff	Coogan's Bluff	0	1968	\N	93	"Action,Comedy,Crime"	6.5	15818
tt0062825	movie	"Run, Man, Run"	Corri uomo corri	0	1968	\N	120	"Adventure,Comedy,Western"	6.9	1604
tt0062827	movie	Countdown	Countdown	0	1967	\N	101	"Sci-Fi,Thriller"	5.9	2019
tt0062833	movie	The Crimson Cult	Curse of the Crimson Altar	0	1968	\N	89	Horror	5.6	2026
tt0062844	movie	Custer of the West	Custer of the West	0	1967	\N	140	"Biography,Drama,History"	5.8	1286
tt0062851	movie	Daimajin	Daimajin	0	1966	\N	84	"Drama,Fantasy,Horror"	6.7	1216
tt0062861	movie	Danger: Diabolik	Diabolik	0	1968	\N	105	"Action,Comedy,Crime"	6.5	5940
tt0062863	movie	Dark of the Sun	The Mercenaries	0	1968	\N	100	"Action,Adventure,Drama"	6.9	2709
tt0062864	movie	David Holzman's Diary	David Holzman's Diary	0	1967	\N	74	"Comedy,Drama"	6.5	1508
tt0062865	movie	Day of the Evil Gun	Day of the Evil Gun	0	1968	\N	95	Western	6.4	1156
tt0062870	movie	Marquis de Sade's Justine	Marquis de Sade: Justine	0	1969	\N	90	Drama	5.2	1545
tt0062873	movie	The Young Girls of Rochefort	Les demoiselles de Rochefort	0	1967	\N	120	"Comedy,Drama,Musical"	7.7	8626
tt0062883	movie	The Detective	The Detective	0	1968	\N	114	"Crime,Drama,Thriller"	6.5	2945
tt0062885	movie	The Devil Rides Out	The Devil Rides Out	0	1968	\N	96	Horror	7	8065
tt0062886	movie	The Devil's Brigade	The Devil's Brigade	0	1968	\N	130	"Action,Drama,War"	6.8	4940
tt0062893	movie	Dillinger Is Dead	Dillinger è morto	0	1969	\N	95	"Crime,Drama"	7.1	2215
tt0062900	movie	Dom kallar oss mods	Dom kallar oss mods	0	1968	\N	100	Documentary	7.4	1420
tt0062907	movie	We'll Live Till Monday	Dozhivyom do ponedelnika	0	1968	\N	106	"Drama,Romance"	8	1274
tt0062909	movie	Dracula Has Risen from the Grave	Dracula Has Risen from the Grave	0	1968	\N	92	"Drama,Fantasy,Horror"	6.6	6518
tt0062925	movie	Stars of Eger	Egri csillagok	0	1968	\N	157	"Adventure,History,Romance"	7.4	2140
tt0062952	movie	Faces	Faces	0	1968	\N	130	Drama	7.6	9651
tt0062974	movie	Finian's Rainbow	Finian's Rainbow	0	1968	\N	141	"Family,Fantasy,Musical"	6.2	3336
tt0062975	movie	Firecreek	Firecreek	0	1968	\N	104	"Drama,Romance,Western"	6.9	3202
tt0062977	movie	The Fixer	The Fixer	0	1968	\N	132	Drama	6.8	1184
tt0062979	movie	Flesh	Flesh	0	1968	\N	89	Drama	5.9	2275
tt0062990	movie	The Fox	The Fox	0	1967	\N	110	Drama	6.6	1002
tt0062994	movie	Funny Girl	Funny Girl	0	1968	\N	151	"Biography,Comedy,Drama"	7.4	20108
tt0063000	movie	Gamera vs. Viras	Gamera tai uchu kaijû Bairasu	0	1968	\N	75	"Action,Adventure,Family"	4.6	1347
tt0063005	movie	The Troops get Married	Le gendarme se marie	0	1968	\N	92	"Comedy,Romance"	6.8	7118
tt0063010	movie	Mafia	Il giorno della civetta	0	1968	\N	108	"Crime,Drama,Mystery"	7	1251
tt0063013	movie	The Girl on a Motorcycle	The Girl on a Motorcycle	0	1968	\N	91	"Drama,Romance"	5.3	2127
tt0063023	movie	The Adventures of Goopy and Bagha	Goopy Gyne Bagha Byne	0	1969	\N	132	"Adventure,Comedy,Family"	8.8	2174
tt0063032	movie	The Great Silence	Il grande silenzio	0	1968	\N	105	Western	7.7	14037
tt0063035	movie	The Green Berets	The Green Berets	0	1968	\N	142	"Drama,War"	5.8	12116
tt0063036	movie	Greetings	Greetings	0	1968	\N	88	"Comedy,Drama"	5.7	3108
tt0063049	movie	Head	Head	0	1968	\N	86	"Comedy,Fantasy,Musical"	6.6	5788
tt0063050	movie	The Heart Is a Lonely Hunter	The Heart Is a Lonely Hunter	0	1968	\N	123	Drama	7.6	3624
tt0063056	movie	Hell in the Pacific	Hell in the Pacific	0	1968	\N	103	"Adventure,War"	7.3	7740
tt0063060	movie	Hellfighters	Hellfighters	0	1968	\N	121	"Action,Adventure,Drama"	6.6	5244
tt0063094	movie	Hot Millions	Hot Millions	0	1968	\N	106	"Comedy,Crime"	6.9	1880
tt0063115	movie	"I Love You, Alice B. Toklas!"	"I Love You, Alice B. Toklas!"	0	1968	\N	92	"Comedy,Romance"	6.3	2934
tt0063121	movie	Ice Station Zebra	Ice Station Zebra	0	1968	\N	148	"Adventure,Thriller"	6.6	9154
tt0063135	movie	Inspector Clouseau	Inspector Clouseau	0	1968	\N	96	"Comedy,Crime,Mystery"	4.9	2431
tt0063141	movie	Isadora	Isadora	0	1968	\N	131	"Biography,Drama,Music"	7	2136
tt0063149	movie	I Am Curious (Blue)	Jag är nyfiken - en film i blått	0	1968	\N	107	Drama	6.1	1330
tt0063152	movie	"Je t'aime, je t'aime"	"Je t'aime, je t'aime"	0	1968	\N	94	"Drama,Sci-Fi"	7.2	2506
tt0063172	movie	Destroy All Monsters	Kaijû sôshingeki	0	1968	\N	89	"Action,Horror,Sci-Fi"	6.5	5496
tt0063173	movie	Profound Desires of the Gods	Kamigami no fukaki yokubô	0	1968	\N	173	Drama	7.7	1447
tt0063185	movie	The Killing of Sister George	The Killing of Sister George	0	1968	\N	138	Drama	7.1	2133
tt0063186	movie	Kill!	Kiru	0	1968	\N	115	"Action,Comedy,Drama"	7.5	2561
tt0063198	movie	Death by Hanging	Kôshikei	0	1968	\N	117	"Comedy,Crime,Drama"	7.6	2349
tt0063206	movie	"Goke, Body Snatcher from Hell"	Kyuketsuki Gokemidoro	0	1968	\N	84	"Horror,Sci-Fi"	6.2	1493
tt0063210	movie	Lady in Cement	Lady in Cement	0	1968	\N	93	"Comedy,Crime,Drama"	5.9	1987
tt0063218	movie	Signs of Life	Lebenszeichen	0	1968	\N	95	Drama	7.2	1932
tt0063219	movie	The Legend of Lylah Clare	The Legend of Lylah Clare	0	1968	\N	130	Drama	5.9	1147
tt0063227	movie	The Lion in Winter	The Lion in Winter	0	1968	\N	134	"Biography,Drama,History"	7.9	29170
tt0063231	movie	"Live a Little, Love a Little"	"Live a Little, Love a Little"	0	1968	\N	90	"Comedy,Musical,Romance"	5.9	1474
tt0063240	movie	The Lost Continent	The Lost Continent	0	1968	\N	89	Adventure	5.7	1743
tt0063256	movie	Madigan	Madigan	0	1968	\N	101	"Crime,Drama,Thriller"	6.5	3341
tt0063260	movie	The Magus	The Magus	0	1968	\N	117	"Drama,Fantasy,Mystery"	5.7	1574
tt0063278	movie	Marketa Lazarová	Marketa Lazarová	0	1967	\N	162	"Drama,History,Romance"	8.1	4622
tt0063285	movie	Witchfinder General	Witchfinder General	0	1968	\N	86	"Biography,Drama,Horror"	6.8	9261
